ID	date	tweet	is_subjective	sentiment	is_offensive	is_targeted	target
1271123537651212288	Jun 11 2020	کابرا تووشی کۆرۆنا بێ و بڵێن بەرکەوتەی ئافرەتە دراوسێکەیەتی، خۆ ئەگەر کۆرۆناش نەیکوژێ مێردی ژنەکە ئەیکوژێ!😂	yes (+)	neutral	no (-)	no (-)	other
1271074868214280193	Jun 11 2020	خودایە! تۆ لە بەر بەهەشت و ترسی ئاگر ناپەرستم؛ بەڵکوو تۆم شایستەی پەرستن بینی، بۆیە دەتپە رستم خودا.	yes (+)	positive	no (-)	no (-)	other
1271226428869300224	Jun 11 2020	بڵێ ماڵئاوا! کاتێک هەست دەکەیت ئەو جێگایە شوێنی تۆی تێدا نەماوە.	yes (+)	neutral	no (-)	no (-)	other
1271163035151990784	Jun 11 2020	بترسە لە کەسێک کە ئازارت داوە چوونکە ئەو تۆی داوەتە دەستی خوا.	yes (+)	negative	no (-)	no (-)	other
1271138643948843009	Jun 11 2020	فەرموویەتی پیاوی بێ‌دۆست عومری کەمە. ئای تۆی من شەماڵ	yes (+)	neutral	no (-)	no (-)	other
1271185088466878465	Jun 11 2020	وەختێ سریاڵ ماڵ کاغەزی تواشا ئەکەم، تێئەگەیم شێریش بیت ناتانی ڕانێک پەز بە ڕێگەو بوەیت. گووی تێ چوو.	yes (+)	negative	no (-)	no (-)	other
1271150008197353472	Jun 11 2020	پێداویستییەکانی ژیان: ئاو خواردن، ئۆکسیجن. ناوی هیچ کەسی تێدا نەبوو،🦋 کەواتە ژیان لەسەر هیچ کەس نەوەستاوە.🙂	yes (+)	negative	no (-)	no (-)	other
1271030749827944451	Jun 11 2020	کاتێک تێناگەی لە مەبەستم، بە قامووسی خۆت تە ڕجومەم مەکە.	yes (+)	negative	no (-)	no (-)	other
1271156282960089094	Jun 11 2020	لە هەموو شتێک جوان‌ بە! لە هاوڕێیەتی و خوشەویستی. تەنانەت لە دوورکەوتنەوەش جوان‌ بە! 😄	yes (+)	positive	no (-)	no (-)	other
1271149587185754112	Jun 11 2020	تەنانەت شێریش بیت بەرامبەر گاگەل دۆش دەمێنیت.	yes (+)	negative	no (-)	no (-)	other
1271098713633632256	Jun 11 2020	تەنانەت گەر عەشق بکڕدرایە، دیسان من هەر نەم‌ دەتوانی بە دەستی بهێنم. چوونکە پارەم نەبوو!	yes (+)	negative	no (-)	no (-)	other
1271189309106913280	Jun 11 2020	زۆر هەستێکی خۆشم ئەیاتێ کە وەکوو مشک بەدزی یەیتە ئەکاونتەکەم. زۆر جوانی، زۆر! 5دەقە جارێ سەرمان لێ ئەیەی. ماڵ ئاوابێ جرجی زێراب!	yes (+)	positive	no (-)	no (-)	other
1271103257566461954	Jun 11 2020	پەپوولەی ئازادی ناو باخچەی دڵداری و عیشق و سەفا بووین/ بە خوا زۆر حەیفە گوڵم، ئێمە بە جارێ لە یەک جیا بووین	yes (+)	mixed	no (-)	no (-)	other
1271082584722878464	Jun 11 2020	هیوادارم ئەو قسانەی کردم کارتان تێنەکا. بەردەوام‌ بن! کوێتان حەزلێیە ئاوەها بکەن. چوونکە ئەمن وا دەکەم، دەچمە حەللاقی. جارێ خواحافیز!	yes (+)	positive	no (-)	no (-)	other
1271209239894204417	Jun 11 2020	ئەوەت لە یاد بێت، جگە لە خودا، هیچ کەسێک لۆت نامێنێتەوە. 🌕	yes (+)	neutral	no (-)	no (-)	other
1271162015797608459	Jun 11 2020	جگە لە خودا هیچ کەسێک بەڵێنەکەی ناپارێزێت. 🕊	yes (+)	neutral	no (-)	no (-)	other
1270892289171369987	Jun 11 2020	عەشق واتا دەنگی دڵی باوک. 💖 دەنگی هەناسە هەڵکێشانی دایک. 💙 جگە لەمانە هیچ ئەوینێکی تر وجوودی نییە. 😌	yes (+)	positive	no (-)	no (-)	other
1271149144892194818	Jun 11 2020	حەزم لێیە خانوویەکم هەبێ لەسەر ئاوێ.💔	yes (+)	positive	no (-)	no (-)	other
1271105832365719555	Jun 11 2020	حەزم لە دۆینە و ترخێنەیە لە جیاتی پاستا و فینگەر. زۆریش ئاساییە.	yes (+)	positive	no (-)	no (-)	other
1271138156713254913	Jun 11 2020	هیچ شتێک لە خودی خۆیدا، نە چاکە و نە خراپ. ئەوە جۆری بیر کردنەوەی خۆمانە بەهای پێ دەبەخشین.	yes (+)	neutral	no (-)	no (-)	other
1271063103409737731	Jun 11 2020	هەموو ئەو سیفەتە خراپ و ناشرینانەی لە خەڵکا ئەیبینی و بە لافیتەیەک ڕەخنەوە دەری‌ ئەپەڕێنی و تویتی ئەکەی، لە خودی خۆشتا هەیە. بگرە خراپتریش.	yes (+)	negative	no (-)	no (-)	other
1271215306829189121	Jun 11 2020	خۆزگە هۆکاری ئەو هەموو دڵەڕاوکێ و هەستە سەیرانەمم زانیبایە.	yes (+)	negative	no (-)	no (-)	other
1271209921258893312	Jun 11 2020	خۆزگە هەر نە‌م‌ناسیبایت! خۆزگە!	yes (+)	negative	no (-)	no (-)	other
1271190653070905344	Jun 11 2020	خۆزگە دەنگم خۆش ئەبوو بۆ گۆرانی وتن. 😔💔	yes (+)	negative	no (-)	no (-)	other
1271125010657271823	Jun 11 2020	خۆزگە ئەمبینی تۆزێک لە گۆشەی چاوت، پێش ئەوەی بمرم.	yes (+)	negative	no (-)	no (-)	other
1271005557336559616	Jun 11 2020	خۆزگە💭 باران ڕووی هەندێ کەسیشی بشۆردایە، نەک هەر شۆستە و شەقامەکان.💔	yes (+)	negative	no (-)	no (-)	other
1271018006404096000	Jun 11 2020	هەیە خۆشتر لە ئاخیر ڕۆژی ئیمتیحان؟ باوەڕ ناکەم.	yes (+)	positive	no (-)	no (-)	other
1271146075634765824	Jun 11 2020	ئەگەر عارەبێکی ڕەشتاڵەی خوارووی عێراقیش بیت، من هەر خۆشم ئەوێیت!😅💛	yes (+)	positive	no (-)	no (-)	other
1271180177406599173	Jun 11 2020	تو خوا کە خۆو چاوت بچووکە، بە زۆر چاوت زەق‌ مەکەرەوە. یا میکیاجەکە تا لای سەر ئەبەی، بە خوا لێو ئەترسم! تۆزێ سادە‌ بە. تۆزێ.	yes (+)	negative	no (-)	no (-)	other
1271193066511175680	Jun 11 2020	خەڵک ئەوە خەریکی موناجاتە، منیش مەراسمی مێشوولە کۆژوونم هەیە ! قەتم شانس نەبوو!	yes (+)	negative	no (-)	no (-)	other
1271209516189782019	Jun 11 2020	وتم وەرە با خەمی دڵمت بۆ باس‌ کەم. چ بکەم کە هاتی خەم لە دڵم دەرچوو. ☘︎︎	yes (+)	mixed	no (-)	no (-)	other
1271144914936647680	Jun 11 2020	تۆش هەندێ‌جار گەورەترین خیانەت لە خۆت ئەکەی بە ئیهمال‌کردنی تەندروستیت و خەم‌خواردنی هەندێک شت کە گرینگ نین.	yes (+)	negative	no (-)	no (-)	other
1271143651209621504	Jun 11 2020	تۆش هەندێ‌جار گەورەترین خیانەت لە خۆت ئەکەی بە ئیهمال‌کردنی تەندروستیت و خەم‌خواردنی هەندێک شت کە گرینگ نین. ئاگاداری خۆت بە. 💙	yes (+)	mixed	no (-)	no (-)	other
1271008880886263809	Jun 11 2020	هەرگیز خەمێ بۆ خۆم ناخۆم، خەمی تۆمە.	yes (+)	negative	no (-)	no (-)	other
1271147948949352454	Jun 11 2020	شەهادەو هەبێت و ئەزموونی چەن ساڵ هەبێت؛ تەڕەماشینە! ئێوە ئیش نەیەن بەو خەڵکە ئەزموونمان لە کوێ بوو؟	yes (+)	negative	no (-)	no (-)	other
1271135608614932480	Jun 11 2020	شتی هەرە ناخۆشی هاوین هاتنی پێشکەکانە، دەڵێی تەنیا کاریان بێزارکردنی خەڵکە پێشکە مێشوولە.	yes (+)	negative	no (-)	no (-)	other
1271120974960787457	Jun 11 2020	نازانم ڕیشی من چ ڕێیەکی ڵەو خەڵکە گرتووە؟	yes (+)	negative	no (-)	no (-)	other
1271113577848586242	Jun 11 2020	حەزەکەم خەزوورم مەسئوولێکی دز و گەندەڵ بێ، بۆ ئەوەی داخی ئەو خەڵکە بە کچەکەی بڕێژم.	yes (+)	mixed	no (-)	no (-)	other
1271082260360564739	Jun 11 2020	کورە ئەو خەڵکە زۆر نەوعێکن. وەرە بە سکۆر شت بنێری بە مۆبی تر ڕەسمی بگریتەوە بۆ ئەم و ئەوی بنێری! 😂ئەوە بە جدیتانە؟! 2020 😫	yes (+)	mixed	no (-)	no (-)	other
1270959796418760705	Jun 11 2020	ئەم خەڵکە بۆ ئەونە قسە ئەکا لە هەموو شوێنێ؟ بە دەردی خۆتانەوە دانیشن لە ماڵەوە. تەواو مێشکم چوو.😑	yes (+)	negative	no (-)	no (-)	other
1271185807584317440	Jun 11 2020	تۆ کە بۆ ڕێفراندۆمی کابرای نەوت‌دز، چەقۆت لە ورگی خەڵک دەدا، چت لە دەسفرۆش داوە؟ بەس پێم بڵێ بە تۆ چی؟	yes (+)	negative	no (-)	no (-)	other
1271199409536151553	Jun 11 2020	گوڵم ئەگەر فۆڵۆوم کردی، وا تێ‌مەگە مەرەقم لێت دایە. بای.	yes (+)	negative	no (-)	no (-)	other
1271183511375024129	Jun 11 2020	من بڕۆمە سەر مانگیش، دایکم ئەڵێت:" هاوڕێی تۆ لە مەریخە!". دە تو خوا دایە کەمێک شانازیم پێوە 🙄بکە.	yes (+)	negative	no (-)	no (-)	other
1271168627979493377	Jun 11 2020	هەرچی ئەکەی بەس درۆ مەکە، زۆۆۆر ناشرینە. ئەها ڕێک لە بەرچاوم ئەبی بە شتێکی تر.	yes (+)	negative	no (-)	no (-)	other
1271068304757739522	Jun 11 2020	ئەگەر بۆ یەک درۆ هەزار بیانووت هێنایەوە، ئەوە لە ڕاستیدا هەزار و یەک درۆت کردووە.	yes (+)	neutral	no (-)	no (-)	other
1271116223217106944	Jun 11 2020	عەفو، حیز نیت. بەڵام وشەیە ترم نەدۆزیەوە لەگەڵ لیزا یەک‌ئاواز بن. دووبارە ببوورە حیز نیت، بەس بێ‌ئەخلاقی.	yes (+)	negative	no (-)	no (-)	other
1271136528971022338	Jun 11 2020	من نەک تەنیا دژایەتییان، بە تێکدانی یەکڕیزیی کورد نابینم، بەڵکوو بەعەکسەوە وەک خەبات لەدژی داگیرکەر و لقەکانی دەیبینم.	yes (+)	mixed	no (-)	no (-)	other
1271229861152141313	Jun 11 2020	تۆ بەو هەموو جوانییەوە، دڵت دەرهێنام.	yes (+)	mixed	no (-)	no (-)	other
1271075531090546688	Jun 11 2020	ئەوانەی حەزیان لە هاوینە، هەست بە چی ئەکەن ئێستا؟ جەوەکەتان بە دڵە؟! ئەم گەرمایەتان پێ خۆشە؟!🌚	yes (+)	neutral	no (-)	no (-)	other
1271037831004262400	Jun 11 2020	سەرزەنشتی کەسی درۆزن مەکە و لێی مەپرسە:" بۆ درۆت کرد؟". چوونکە ناچاری دەکەیت بە درۆیەکی دیکە وڵامت بداتەوە. شیراز ✨	yes (+)	negative	no (-)	no (-)	other
1271221047170347008	Jun 11 2020	لەم دنیای تاقیکردنەوەیەدا، بێتاقەت‌ مەبن بەو شتە بەڕواڵەت خراپانەی بەسەرتان دێت.	yes (+)	negative	no (-)	no (-)	other
1271207268399419394	Jun 11 2020	ئێستا کاتژمێر بەڵای نەبوونیتە. بەیانی سپێدەیەک باش کە بێ تۆ دێت.	yes (+)	negative	no (-)	no (-)	other
1271127909223280642	Jun 11 2020	بە ئومێدەوە بڕوانە! ئەمڕۆ یان سبەی، هەموو ناخۆشییەکان کۆتایییان دێت.	yes (+)	positive	no (-)	no (-)	other
1271080570253127681	Jun 11 2020	ڕۆژێک دێت مردن دێت و هەموومان کۆ دەکاتەوە و دەمان بات. جگە لەو کەسانەی ئەزیزێکیان لە دەست‌ داوە. چوونکە ئەوان هەر لە ژیان‌دا مردن.	yes (+)	negative	no (-)	no (-)	other
1271046617660116992	Jun 11 2020	یەک تەشتم سیر خواردووە. فیل بە سوارەوە لەپەنام دەفەوتێ! مشکوڵۆزمەی ئەو خەڵکەی دەبم بنووسە	yes (+)	positive	no (-)	no (-)	other
1271221170713624576	Jun 11 2020	کەسانێک هەن تەنها بۆ ئەوەی بڵێن ڕای جیایە و ئازادە، خۆی دەدات لە کەرێتی.	yes (+)	negative	no (-)	no (-)	other
1271093551611482115	Jun 11 2020	☝ .ئەگەر کەسێک زەریفە بێژن پێ. ✌ ئەگەریش وتیان پێتان زەریفن، لە خوەتان دەرمەچن	yes (+)	neutral	no (-)	no (-)	other
1271034358242119680	Jun 11 2020	ئێمەی کورد ئەوەنەی دەرگای سەلاجە ئەکەینەوە، ئەوەنە کتێبمان بکردایەتەوە، ئێستا دۆمینەمان بە ئەقڵی یابان ئەکرد! 😁😜	yes (+)	neutral	no (-)	no (-)	other
1271186138124955648	Jun 11 2020	مەسەلەک هەیە دەرێ: ئەگەر فکر لە ڕابردوو و داهاتووت بکەیەوە، ئێستات لەدەست‌دەدەی. لۆیە لە ئێستا بژی.	yes (+)	mixed	no (-)	no (-)	other
1270883269047877633	Jun 11 2020	دەزانم هەڵەی ڕێنووسی تێدایە، بەڵام تا کاتێک چاوم نەکەمەوە، هیچ هەڵەیەکی ڕێنووسیش بوونی نییە.	yes (+)	negative	no (-)	no (-)	other
1271157410976149508	Jun 11 2020	ئەسڵەن تۆ دەزانی دڵتەنگی یانی چی؟ دڵتەنگی یانی وەک ئەوەی بتەوێ بمریت، بەڵام نەمریت.	yes (+)	negative	no (-)	no (-)	other
1271209683580268544	Jun 11 2020	جارجار کە کە در توند دەبم دەس دەکەم بە گۆرانی‌گۆتن. کە دەزانم دەنگم لە خەمەکانم ناخۆشترە، دەست ئەکەم بە پێکەنین!	yes (+)	mixed	no (-)	no (-)	other
1271144337024442368	Jun 11 2020	هەست ناکەیت ئەوانەی لە دەستت‌ دابێ بەهۆی گوفتار و کردارەکانی خۆتەوە بووبێ؟	yes (+)	positive	no (-)	no (-)	other
1271160704528252934	Jun 11 2020	ئەگەر هەر کەس بە ئەندازەی زانستی خۆی قسەی کردبا، دنیا چەند بێ‌دەنگ دەبوو.	yes (+)	positive	no (-)	no (-)	other
1271101713089540096	Jun 11 2020	دوو شت مرۆڤایەتی لە ناخی مرۆڤ دادەماڵێت: هاوار، کاتێک کە دەبێ بێدەنگ بی. بێدەنگی، کاتێک کە دەبێ هاوار بکەی. ڕاسێڵ	yes (+)	neutral	no (-)	no (-)	other
1270968523515465729	Jun 11 2020	ئەگەر خەڵک تەنها لەو شتەی دەیانزانی قسەیان بکردایە، بێ دەنگی زۆر جێگای دەگرتەوە.	yes (+)	neutral	no (-)	no (-)	other
1271203236217839616	Jun 11 2020	نازانم کە یەکت خۆش ناوێ لۆ ئەوەندە تەمسیل دەکەی؟ بە گیانە و بە قوربانی دەبی. ڕووبەڕوو وەکی دیش، وەکی ماری، پێوەی دەدا.	yes (+)	mixed	no (-)	no (-)	other
1271028564763316224	Jun 11 2020	بڕێک‌جار ژیان شتانێکی دەوێت، بێ ویستی خۆمان بۆی دەکەین؛ بەدڵ نا، تەنیا بۆ مانەوە.	yes (+)	negative	no (-)	no (-)	other
1271129851630702593	Jun 11 2020	کاتێک هەولێری دەڵێن:" در و گور"، ئەمن لەخۆدەبمەوە لە خۆشیان!😂😍👌	yes (+)	positive	no (-)	no (-)	other
1271118338383626247	Jun 11 2020	خەڵکی دەڵێن پیری و هەزار عەیب بەڵام من ئەڵێم بێ تۆی و هەزار دەردەسەری 💔	yes (+)	negative	no (-)	no (-)	other
1270988783295569920	Jun 11 2020	دنیا بە دەسی دەستە کەر و گایێکە هەر جاشەکەرە، وەزیر و پاشایێکە دیندار بە کەسێ دەڵێن نەزان و گێژە هەرکەس کە دەڵێن کافرە، زانایێکە	yes (+)	negative	no (-)	no (-)	other
1271092626297667590	Jun 11 2020	داخی گرانم، وەرە قوتابی زانکۆ بی نەزانی چۆن ڕاپۆرت بنووسی 🤦🏻‍♀️😐	yes (+)	negative	no (-)	no (-)	other
1271178374417874944	Jun 11 2020	یەکێک مقەستێک بات لە قژم زۆرم ڕق لێ هەڵساوە😔	yes (+)	negative	no (-)	no (-)	other
1271130681469333505	Jun 11 2020	سبەی میوانی جوانین ئەڵبەت ئەمە ئەوڵین جارە کە دێین بۆ سەردەشت ، بەڵام هەست ئەکەم خۆش بێ	yes (+)	positive	no (-)	no (-)	other
1271030068811378688	Jun 11 2020	تەنیا دەمێنم و خۆم و تەنهایی بەیەکەوە دەچین سەری خۆمان دەدەین کە دیوارەکە وە هیچ شتێ باش نابێ	yes (+)	negative	no (-)	no (-)	other
1271153416832782338	Jun 11 2020	ئەکتەری وا باش هەیە،پێم سەیرە بەژداری هیچ فیلمێکی نەکردوە خۆتبە کاکە گیان خۆتبە	yes (+)	neutral	no (-)	no (-)	other
1271090870436192257	Jun 11 2020	هەندێک جار ئەو کەسەت بۆ نابیت کە خۆت دەتەوێت چونکە تۆ شایەنی باشتری	yes (+)	mixed	no (-)	no (-)	other
1271138570036752385	Jun 11 2020	پێش ئەوەی لە پشتی خۆمەوە باسم کەی بیر لەو شتانە بکەرەوە کە من ئەیانزانم😉😌	yes (+)	neutral	no (-)	no (-)	other
1271194137241563143	Jun 11 2020	گەر ڕابردوو شتێکی باش بوایە نەدەڕۆیشت	yes (+)	negative	no (-)	no (-)	other
1271191303498457088	Jun 11 2020	گەر لەم دوونیایە هێشتاکە شتێکی جوان و دڵنشین بونی مابێت، ئەوە بێگومان ژنەکانن	yes (+)	positive	no (-)	no (-)	other
1271078507498688520	Jun 11 2020	دوو یاسا بۆ ژیانێکی ئاسودە شتەکان بە کاربهێنە نەک خەڵکی خەڵکت خۆشبوێت نەک شتەکان ♥️	yes (+)	positive	no (-)	no (-)	other
1271134562958168064	Jun 11 2020	گەر شکستیش بێنم، بەشێوەیەک شکست ئەهێنم هەموو بەهیواوەی بن عەلی کلای	yes (+)	mixed	no (-)	no (-)	other
1271121406873538563	Jun 11 2020	ئیتر وەکو مەلا عەلی مێم بۆ پەیجە ئەوروپیەکان ئەکەم لە کۆمێنتەکانیانا دایئەنێم ئێوە قەدرم نازانن 🥺	yes (+)	negative	no (-)	no (-)	other
1271059200471416834	Jun 11 2020	تەنیایی ، زۆر شت فێری مرۆڤ دەکات بەڵام تۆ مەڕۆ ، با من بە نەزانی بمێنمەوە	yes (+)	mixed	no (-)	no (-)	other
1271020980186558464	Jun 11 2020	قسەم بۆ زۆر کەس کرد یارمەتی زۆریانم دا لە بێتاقەتی لەگەڵیان بووم بەڵام لە کۆتایی وتیان تۆ کێی چیت کردووە ؟ 🤦🏻‍♀️	yes (+)	mixed	no (-)	no (-)	other
1271166851771518977	Jun 11 2020	بۆم دەرکەوت ژیان زۆر خۆشتر دەبێت کاتێک کەس ئاگای لێت نەبێ کە چی دەکەی و چی ناکەی 🌙🥀💎	yes (+)	positive	no (-)	no (-)	other
1271128366234599424	Jun 11 2020	چەن بەو کچانە تێکەچم کە بە خۆر خۆیان ناسک دەرەخەن😏 لێت نایە چاوەکەم وەلاهی زۆر ناشرینە 😂	yes (+)	negative	no (-)	no (-)	other
1271097160155750400	Jun 11 2020	ڕسوایان کە هەتا ئەو کاتەی خۆیان قسەیان پێ نامێنێ و لێت بێزار ئەبن و بلۆکتەکەن	yes (+)	negative	no (-)	no (-)	other
1271026395179778048	Jun 11 2020	خوایە لێت دەپارێمەوە یەقچ ئەقلی بدەیێ پی بەرێوە بچی 🙏🏼	yes (+)	negative	no (-)	no (-)	other
1271019975524974592	Jun 11 2020	خۆ پێت ناڵێم لێت بێزارم بریندارم دڵنیابە ئەویندارم زیاتر لەوەی ئەیبیستی لەسەر زارم بەڵام بێ قەرارم 🖤	yes (+)	negative	no (-)	no (-)	other
1271009783613513730	Jun 11 2020	کە یەکەک دەمری مەعنای چیە دەچی لە فەیسبووکی پۆستی لۆ دەکەی دەڵێی خوا لێت خۆشبی؟؟	yes (+)	negative	no (-)	no (-)	other
1271051091346690048	Jun 11 2020	دەچمە ئەو شوێنەی کە مەحرەمی ڕازەکانمی لێیە سەعدی لەم مەنزڵگە خراپە چی ئەکەی ؟	yes (+)	negative	no (-)	no (-)	other
1271184882472009729	Jun 11 2020	ئەو باخچەیەی پێی ئەڵێن نیشتیمان زۆر لەوە ناشیرن ترە کە جەنابت بێیت و بە گۆرانیەک جوانی بکەیت لەلام 🖤🧿	yes (+)	negative	no (-)	no (-)	other
1271036251827732480	Jun 11 2020	ئامۆژگارییەک وریابە لەوەی کەسێک شکاتت لێ بکات لای خودا 🙂	yes (+)	neutral	no (-)	no (-)	other
1271098830788923394	Jun 11 2020	لەناو سەیارەیەکی ئەڵمانی بەدەنگی گۆرانی فارسی لەشەقامێکی پڕ لەتابلۆی تورکی لەژێر گڵۆپێکی ئێرانی بەکوردی دڵتەنگم	yes (+)	negative	no (-)	no (-)	other
1271039532901728256	Jun 11 2020	مرۆڤ بەزۆری لەسێ کاتی جیاوازدا دەچێتەوە سەر پلێتە ئەصڵییەکەی یەک لەکاتی سێکسکردن دوو لەکاتی مەی خواردنەوە سێ کاتێک لە بتەکەی دەدرێت	yes (+)	neutral	no (-)	no (-)	other
1271214057136275457	Jun 11 2020	گلەیی بێت مامۆستا👨‍🏫 فێرت نەکردین💔 بۆشایی ئازیزێکمان💑 چۆن پڕدەکرێتەوە😓	yes (+)	negative	no (-)	no (-)	other
1271221405514940420	Jun 11 2020	هەندێ مرۆڤ هەیە نە لەسەیرکردنیان بێزار ئەبیت 😏 نە لەقسەکردنیان بێزار ئەبێت 🙈 نە لەگوێگرتنیان بێزار ئەبیت 😍	yes (+)	positive	no (-)	no (-)	other
1271178405694889985	Jun 11 2020	مرۆڤی گەشبین کەسێکە هەرچەند باسی درکی گوڵی بۆ بکەی ئەو هەر باسی جوانی وبۆن و بەرامەی گولەکە دەکا🌸	yes (+)	positive	no (-)	no (-)	other
1271196146258661379	Jun 11 2020	مرۆڤەکان لەم دنیا بە پێ پەتی لە دایک ئەبن و بە پێ پەتی ئەمرن بەڵام لەم بەینەیا چەن ساڵک گۆرەویو پێڵاو لە پێ ئە کەن با نەڵێن خێڵە بێ زەوقە	yes (+)	neutral	no (-)	no (-)	other
1271049217348427776	Jun 11 2020	پیاوان ئارامی ئەدۆزنەوە لای ئەو ئافرەتانەی دڵیان مناڵ ئەکەنەوە وەکو دایک ئاگایان لێی ئەبێت و سۆزی پێ ئەبەخشن	yes (+)	positive	no (-)	no (-)	other
1271039486282141696	Jun 11 2020	تەواوۍ خۆشبەختییەکان لاۍ منە کاتێک تۆ لێرە بیت	yes (+)	positive	no (-)	no (-)	other
1271064554479456256	Jun 11 2020	بۆ مێژوو ئێمە ئەو قەومەین بەتەماین بە دانانی کۆمێنت و هاشتاگ حکوومەت بگۆڕین	yes (+)	neutral	no (-)	no (-)	other
1271062561753116673	Jun 11 2020	بوەستە، بیر بکەوە ئیتر مەبە بە کۆپی کەس	yes (+)	neutral	no (-)	no (-)	other
1270882502123696129	Jun 11 2020	مەحاڵە خواشتێکی بۆ تۆ نوسیبێت و بۆ کەسی تربڕوات بۆیە ئارامبە ئیرەیی بەکەس مەبە بەدڵێکی پاکەوە بژی 🕊🤍	yes (+)	neutral	no (-)	no (-)	other
1271201681691328514	Jun 11 2020	باسی دڵڕەقی هیچ مرۆڤێک مەکەن هۆکاری دڵڕەقی هەر مرۆڤێک مرۆڤێکی ترە	yes (+)	mixed	no (-)	no (-)	other
1271202802988171269	Jun 11 2020	ڕقم لەو قسانەیە کە نابێ بوترێن💔	yes (+)	negative	no (-)	no (-)	other
1271167070189821958	Jun 11 2020	ئەگەر چوومە سەر جێگاکەمم و پاڵکەوتم گڵۆپەکە پێبێت مەناعەتم نییە فیشەکێک بنێم بە گڵۆپەکەوە بەس هەڵنەستم بیکوژێنمەوە 😅😁🥶زۆررر ناخۆشە	yes (+)	negative	no (-)	no (-)	other
1271107537232957447	Jun 11 2020	لە تویتەر ئەگەر ئازای بنوسە قاوەی جان کافێ زۆر ناخۆشە 😂	yes (+)	negative	no (-)	no (-)	other
1271071197904752640	Jun 11 2020	خوایە ئازاری ئەم کۆرۆنایە بۆ ئەوەنە ناخۆشە 😔	yes (+)	negative	no (-)	no (-)	other
1271180964446777347	Jun 11 2020	ئم فه قیر گەله له توییترا جورێک تاریفمان لێ ئەکن ئیژن قربانو ساقه فەقت زوان کوردی شیرینه نازانن وختێکیش شەر ئەکین حەر ئەوووونه شیرینین😁	yes (+)	mixed	no (-)	no (-)	other
1270870932689694720	Jun 11 2020	ئەوانەی دێنە ژیانمەوە خۆیان ئەکەن بە ئەکتەر نازانن خۆم دەرهێنەرم بە داخەوە😉😂	yes (+)	neutral	no (-)	no (-)	other
1270969773812322305	Jun 11 2020	لە کوردستان تۆمەن هەبیی بەس مانی دەماکمان لە دەم دایە داوایی بەژێویی خۆشمان ناکەین بارزانی میلە ت مارە موچەیی ناوێ بە خۆر دەژیی بارزانی	yes (+)	neutral	no (-)	no (-)	other
1271203179145965572	Jun 11 2020	خودا، لێرەیە لە نێو دڵت لەنێو ئازارەکانت لە نێو فرمێسک و پێکەنینەکانت ئەو وازی لێنەهێناویت و چونکە خۆشیدەوێیت، بێ ڕەحمەتی خۆیت ناکات	yes (+)	mixed	no (-)	no (-)	other
1271116650373419008	Jun 11 2020	نهێنیەکت پێ بڵێم ئارامت بکاتەوە ؟ خودا هەرگیز دڵێک لەبیر ناکات کە پەنای بۆ ببات 🌸	yes (+)	neutral	no (-)	no (-)	other
1271036622314901504	Jun 11 2020	ناکرێ لەسەر ڕابردوو خەڵک هەڵسەنگێنی، مرۆڤەکان لە گۆڕانکاریدان	yes (+)	neutral	no (-)	no (-)	other
1271130140307853312	Jun 11 2020	فازی ئەم ئاتئیستانە وا لە بیۆ ئەنوسن ئاتئیستم دەرک ناکەم دەی ئاتئیستی وە من چی؟ وە کەس چی؟😐	yes (+)	negative	no (-)	no (-)	other
1270980233999593481	Jun 11 2020	ئەم کاورایشە هەر تێ تویتەکان من فەیڤ ئەکات وەلێ بەک ناداتەو، ئەو گشتە ئنرژیە سەرف گۆشتاڵ بون ئەکەن بیکەنە سەرف چت گەل تر؛ زەرەر ناکەن	yes (+)	negative	no (-)	no (-)	other
1271189577634656258	Jun 11 2020	کورد بە کەڵکی چالێنجو مالێنجی نایە نااااا خۆ بەزۆر نییە 🤦🏻‍♀️	yes (+)	negative	no (-)	no (-)	other
1271029066972487680	Jun 11 2020	هیچ هەواڵێکت بە لاما نایە هەر وەک لەبیرت نەمابم وایە	yes (+)	negative	no (-)	no (-)	other
1271143770675990528	Jun 11 2020	بەجێماو و دڵ بریندار دەڕوانمە تۆ ئەی نیشتمان بەس بکوژن	yes (+)	negative	no (-)	no (-)	other
1271028291907080193	Jun 11 2020	جەنابی خەو بە یارمەتیو ئەتوانی وازم لێبێنی تۆزێ سەعیبکەم؟؟؟؟ پەیوەندی نێوان هەڵگرتنی کتێب و خەو هاتن ڕاستەوانەیە لای من😔	yes (+)	negative	no (-)	no (-)	other
1270925220573065217	Jun 11 2020	ئەلێن ئەخلاق گرینگە؟ بەلام لە ڕۆژگارێک دا دەژین ئەخلاق زەلیل بووە لە نێوان پارە و جوانی دا	yes (+)	negative	no (-)	no (-)	other
1271198141317079047	Jun 11 2020	دەعیەچی بە کۆرانان دائەچی شووشەی لە پێ ڕائەچی ئەوجە ئەگەر بە دەعیە نەبی پێشت سەلامەت ئەبی😁	yes (+)	neutral	no (-)	no (-)	other
1271155384234004481	Jun 11 2020	هەندەک کەس زۆر عەنتیکەیە وەدەزانی ئەگەر ئەوە نەبی ئەمە دەمرین پێکەنینم بەو ئەقریەتەی دێ😂	yes (+)	mixed	no (-)	no (-)	other
